ID,Title,Description,Acceptance,Test_Method,Tools,Dev_Status,Review1_Status,Regression_Status,Files,Dependencies,Notes
OPTI-011,[P0][backend][phase:0.3] vector_rag_service 使用项目级 rerank 配置并稳定输出可观测字段,现状：query_project 仅依据全局 vector_rerank_enabled 且 rerank_obs 未形成稳定 contract。目标：query_project 使用项目级 rerank 配置并在响应中稳定返回 rerank timings_ms.rerank counts dropped_by_reason，同时在 memory pack logs 中输出摘要。,project settings 控制 rerank 生效；响应始终包含 rerank 字段且 shape 稳定；rerank 失败时 fail-soft 并记录 error_type；memory pack logs 含 rerank 摘要,pwsh test/run-all.ps1,none,DONE,DONE,DONE,backend/app/services/vector_rag_service.py | backend/app/services/memory_retrieval_service.py | backend/app/api/routes/vector.py | backend/app/api/routes/memory.py | backend/app/api/routes/settings.py | backend/tests/test_vector_rerank.py,OPTI-010,priority:P0 | area:Rerank | phase:0.3 | source_refs:DOC-2.7-01;DOC-3-P0-02 | started_at:2026-01-15 | refs:backend/app/services/vector_rag_service.py:857;backend/app/services/memory_retrieval_service.py:436;backend/app/api/routes/vector.py:124;backend/tests/test_vector_rerank.py:15 | done_at:2026-01-15 | evidence:pwsh test/run-all.ps1 (All checks passed)
OPTI-012,[P0][frontend][phase:0.3] RagPage 与 ContextPreviewDrawer 增加 rerank 配置与可观测展示,现状：RagPage 未提供 rerank 开关与方法选择且 rerank 字段只能从 raw JSON 排查。目标：在 RagPage 与 ContextPreviewDrawer 展示 rerank 开关状态 方法 timings 与候选变化摘要并提供跳转到 SettingsPage。,RagPage 可查看并修改 rerank 配置并立即生效；显示 rerank timing 与候选变化摘要；ContextPreviewDrawer vector 手动 query 也展示同样字段,manual: 在 SettingsPage 打开 rerank 并选择方法；RagPage 执行 query 确认 rerank 与 timings 显示；关闭 rerank 后回落,manual,DONE,DONE,DONE,frontend/src/pages/RagPage.tsx | frontend/src/components/writing/ContextPreviewDrawer.tsx | frontend/src/pages/SettingsPage.tsx | frontend/src/types.ts,OPTI-011,priority:P0 | area:Rerank | phase:0.3 | source_refs:DOC-2.7-01;DOC-3-P0-02;DOC-2.10-02 | started_at:2026-01-15 | refs:frontend/src/pages/RagPage.tsx:145;frontend/src/components/writing/ContextPreviewDrawer.tsx:410;frontend/src/pages/SettingsPage.tsx:73;frontend/src/types.ts:23 | done_at:2026-01-15 | evidence:frontend npm run build (ok); test playwright rag-page+settings-query-preprocess (2 passed); test playwright rerank toggle script (1 passed)
OPTI-013,[P1][backend][phase:1.1] 抽象 rerank provider 并支持 external rerank API,现状：现有 rerank 仅 token_overlap 或 rapidfuzz 且缺可插拔 provider 与外部语义 rerank。目标：引入 rerank provider 抽象并实现 external_rerank_api provider 与可选 llm_rerank，保留现有方法作为 fallback。,provider 接口清晰并可扩展；external provider 失败时 fail-soft 回退；rerank_obs 记录 provider 模型耗时；可选提供 rerank models 列表 API,"cd backend; .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v",none,DONE,DONE,DONE,backend/app/services/vector_rag_service.py | backend/app/services/rerank_service.py | backend/app/core/config.py,OPTI-011,priority:P1 | area:Rerank | phase:1.1 | source_refs:DOC-1.2-02;DOC-2.7-01 | refs:Amily/ST-Amily2-Chat-Optimisation/core/rag-processor.js:1400;backend/app/services/rerank_service.py:11;backend/app/services/vector_rag_service.py:105;backend/app/services/vector_rag_service.py:212;backend/app/core/config.py:63 | started_at:2026-01-16 | done_at:2026-01-16 | evidence:cd backend; .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p test_*.py -v (OK; 118 tests; skipped=1)
OPTI-014,[P1][backend][phase:1.1] 引入 source 权重与 super-sort 排序策略,现状：vector rag 最终排序主要依赖 RRF 与距离且缺按来源自然顺序与权重的稳定策略。目标：支持按 source 权重与来源顺序进行 reweight 与最终 super-sort，确保同一章节多 chunk 与多来源混合时输出可读且确定性。,支持配置 source_weights 与 source_order；输出顺序确定性可复现；obs 字段说明 final ordering 与 weights；默认配置保持现有行为,pwsh test/run-all.ps1,none,DONE,DONE,DONE,backend/app/services/vector_rag_service.py | backend/app/core/config.py | backend/app/api/routes/vector.py,OPTI-021|OPTI-013,priority:P1 | area:RAG | phase:1.1 | source_refs:DOC-1.2-02;DOC-2.7-01 | refs:Amily/ST-Amily2-Chat-Optimisation/core/super-sorter.js:76 | started_at:2026-01-17 | refs:backend/app/services/vector_rag_service.py:961;backend/app/core/config.py:70;backend/app/api/routes/vector.py:126 | done_at:2026-01-17 | evidence:pwsh test/run-all.ps1 PASS
OPTI-015,[P0][backend][phase:0.4] Prompt budget 与 model context window 联动,现状：render_preset_for_task 预算按 provider 常量固定值且未利用 llm capabilities 中的 max_context_tokens。目标：根据 LLMPreset.provider 与 model cap 动态计算 budget_tokens=max_context-max_output-safety_margin 并在无 cap 时回退现有常量。,默认 budget 由 capabilities 计算且无 cap 时回退；不会生成负预算；render_log 中可见 budget 来源；prompt 预览与生成不回退,pwsh test/run-all.ps1,none,DONE,DONE,DONE,backend/app/services/prompt_presets.py | backend/app/llm/capabilities.py | backend/app/api/routes/prompts.py,none,priority:P0 | area:Prompt | phase:0.4 | source_refs:DOC-2.8-02;DOC-3-P0-04 | started_at:2026-01-15 | refs:backend/app/services/prompt_presets.py:253;backend/app/llm/capabilities.py:48;backend/app/api/routes/prompts.py:412 | done_at:2026-01-15 | evidence:pwsh test/run-all.ps1 (All checks passed)
OPTI-016,[P0][backend][phase:0.5] deterministic fractal 优先使用 plot_analysis chapter_summary,现状：fractal_memory_service _to_scene_summary 优先用 Chapter.summary 且多数项目为空，fallback 会用正文截断导致噪声。目标：在 deterministic fractal 中优先读取 StoryMemory memory_type=chapter_summary 作为 scene_summary 来源并保持确定性。,存在 chapter_summary 时 fractal 使用它；缺失时保持现有 fallback；rebuild 仍确定性且输出不泄露敏感字段,"cd backend; .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v",none,DONE,DONE,DONE,backend/app/services/fractal_memory_service.py | backend/app/services/plot_analysis_service.py | backend/app/models/story_memory.py | backend/tests/test_fractal_memory_service.py,none,"priority:P0 | area:Fractal | phase:0.5 | source_refs:DOC-2.6-03 | started_at:2026-01-15 | refs:backend/app/services/fractal_memory_service.py:38;backend/app/services/plot_analysis_service.py:403;backend/tests/test_fractal_memory_service.py:125 | done_at:2026-01-15 | evidence:cd backend; .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v (OK)"
OPTI-017,[P0][frontend][phase:0.6] RagPage 与 ContextPreviewDrawer 补齐可观测字段展示,现状：vector query 关键字段多在 raw JSON 中且 ContextPreviewDrawer 缺 dropped reason 聚合与 normalized query 展示。目标：在 RagPage 与 ContextPreviewDrawer 增加摘要面板展示 hybrid overfilter timings_ms rerank dropped_by_reason counts 并支持复制 debug 信息。,关键字段无需展开 raw JSON 即可查看；dropped_by_reason 以聚合形式展示；normalized query 与 raw query 同屏可见并可复制；UI 不影响现有功能,manual: RagPage 执行 query 检查 metrics 面板；ContextPreviewDrawer 执行 vector query 检查 dropped_by_reason 聚合显示,manual,DONE,DONE,DONE,frontend/src/pages/RagPage.tsx | frontend/src/components/writing/ContextPreviewDrawer.tsx,OPTI-012|OPTI-004,priority:P0 | area:Observability | phase:0.6 | source_refs:DOC-2.10-02 | started_at:2026-01-15 | refs:frontend/src/pages/RagPage.tsx:493;frontend/src/components/writing/ContextPreviewDrawer.tsx:979;frontend/src/components/writing/ContextPreviewDrawer.tsx:1025 | done_at:2026-01-15 | evidence:frontend npm run build (ok); test playwright rag-page+settings-query-preprocess (2 passed)
OPTI-018,[P0][backend][phase:0.7] 一键导出 debug bundle 并严格脱敏,现状：排查注入问题需要手动拼 run 的 render_log memory_retrieval_log_json vector candidates dropped timings。目标：新增 debug bundle 导出接口一次性打包 prompt_render_log_json memory_retrieval_log_json vector_rag 调试字段并严格脱敏。,提供 debug bundle 导出 API 或 generation_runs 下载路由；bundle 包含 render_log memory_log vector_rag candidates dropped timings；脱敏规则正确且不输出明文 key；缺字段时 shape 稳定,pwsh test/run-all.ps1,none,DONE,DONE,DONE,backend/app/api/routes/generation_runs.py | backend/app/api/routes/chapters.py | backend/app/services/vector_rag_service.py | backend/app/core/secrets.py,none,priority:P0 | area:Observability | phase:0.7 | source_refs:DOC-2.10-01;DOC-4-03 | started_at:2026-01-15 | refs:backend/app/api/routes/generation_runs.py:16;backend/app/api/routes/chapters.py:617;backend/app/services/vector_rag_service.py:931;backend/app/core/secrets.py:21 | done_at:2026-01-15 | evidence:pwsh test/run-all.ps1 (All checks passed)
OPTI-019,[P0][frontend][phase:0.7] UI 增加 debug bundle 下载入口,现状：前端无法一键导出 debug bundle。目标：在 GenerationHistoryDrawer 与 ContextPreviewDrawer 增加下载按钮并展示 request_id 或 run_id，便于提交 bug 与复现。,生成记录抽屉可下载 debug bundle 文件；ContextPreviewDrawer 可下载当前预览 bundle；下载失败有明确提示；不破坏现有抽屉,cd test; npx playwright test specs/ui/debug-bundle-download.spec.ts,none,DONE,DONE,DONE,frontend/src/components/writing/GenerationHistoryDrawer.tsx | frontend/src/components/writing/ContextPreviewDrawer.tsx | frontend/src/services/apiClient.ts | test/specs/ui/debug-bundle-download.spec.ts,OPTI-018,priority:P0 | area:Observability | phase:0.7 | source_refs:DOC-2.10-01 | started_at:2026-01-15 | refs:frontend/src/components/writing/GenerationHistoryDrawer.tsx:34;frontend/src/components/writing/ContextPreviewDrawer.tsx:488;frontend/src/services/apiClient.ts:179;test/specs/ui/debug-bundle-download.spec.ts:12 | done_at:2026-01-16 | evidence:cd test; npx playwright test specs/ui/debug-bundle-download.spec.ts (1 passed)
OPTI-020,[P0][test][phase:0.8] 标注重叠与紧邻聚合渲染回归用例,现状：demo 已有 annotatedTextSegments 支持重叠与 adjacencyTolerance 聚合但缺自动化回归保障。目标：补齐 UI 用例验证重叠标注能聚合 Tooltip 且点击能定位到 primary annotation。,新增 Playwright 或前端单测覆盖重叠与紧邻标注；用例包含 tooltip 内容聚合与点击选择；回归通过,pwsh test/run-all.ps1,none,DONE,DONE,DONE,frontend/src/components/chapterAnalysis/AnnotatedText.tsx | frontend/src/components/chapterAnalysis/annotatedTextSegments.ts | test/specs/ui,none,priority:P0 | area:UX | phase:0.8 | source_refs:DOC-1.2-07;DOC-2.3-01;DOC-3-P0-03 | refs_upstream:mumu/MuMuAINovel/frontend/src/components/AnnotatedText.tsx:113 | started_at:2026-01-16 | refs:frontend/src/components/chapterAnalysis/AnnotatedText.tsx:51;frontend/src/components/chapterAnalysis/AnnotatedText.tsx:95;frontend/src/components/chapterAnalysis/annotatedTextSegments.ts:32;test/specs/ui/chapter-analysis-annotations-grouping.spec.ts:6 | done_at:2026-01-16 | evidence:pwsh test/run-all.ps1 (PASS)
OPTI-021,[P1][backend][phase:1.1] VectorRAG 支持同一来源多 chunk 并按预算控制,现状：query_project 去重会将同一 source_id 的多个 chunk 丢弃导致长章信息损失。目标：支持同一 source_id 保留多个 chunk 并设置每个 source_id 的 max_chunks 与总体 max_chunks 与 dropped reason 统计。,去重粒度支持 source_id+chunk_index；提供 per_source_id_max_chunks 配置；final.chunks 顺序确定且可复现；counts 与 dropped_by_reason 反映新原因,pwsh test/run-all.ps1,none,DONE,DONE,DONE,backend/app/services/vector_rag_service.py | backend/app/core/config.py,none,priority:P1 | area:RAG | phase:1.1 | source_refs:DOC-2.7-02;DOC-3-P1-02 | started_at:2026-01-16 | refs:backend/app/services/vector_rag_service.py:122;backend/app/services/vector_rag_service.py:978;backend/app/services/vector_rag_service.py:1164;backend/app/core/config.py:71 | done_at:2026-01-16 | evidence:pwsh test/run-all.ps1 (All checks passed)
OPTI-022,[P1][frontend][phase:1.1] UI 适配多 chunk 展示与排序,现状：RagPage 与 ContextPreviewDrawer 未对 chunk_index 与 source_id 分组且难以排查多 chunk 行为。目标：UI 按 source 分组并在章节内按 chunk_index 排序，支持展开查看每个 chunk 文本与 metadata。,RagPage query 结果可按 source 与 chapter_number 分组展示；ContextPreviewDrawer vector query 同样；显示 chunk_index 与 title；复制注入文本仍可用,manual: 索引包含长章时执行 vector query 并确认同一章节多块展示且顺序正确,manual,DONE,DONE,DONE,frontend/src/pages/RagPage.tsx | frontend/src/components/writing/ContextPreviewDrawer.tsx,OPTI-021,priority:P1 | area:RAG | phase:1.1 | source_refs:DOC-2.7-02;DOC-3-P1-02 | started_at:2026-01-19 | refs:frontend/src/pages/RagPage.tsx:615;frontend/src/components/writing/ContextPreviewDrawer.tsx:474 | done_at:2026-01-19 | validation_limited:sqlite 环境缺 chromadb 导致 vector backend=chroma_unavailable，无法触发多 chunk query 进行 UI 人工验收 | manual_test:安装 chromadb 或切换 postgres 后，在 RagPage 执行 ingest/rebuild + query 并确认同一 chapter 多 chunk 分组且 chunk_index 升序；ContextPreviewDrawer vector query 同样 | evidence:cd frontend; npm run build (PASS)
OPTI-023,[P1][test][phase:1.1] VectorRAG 多 chunk 合约与回归用例,现状：缺针对多 chunk 的 contract 测试。目标：补齐 API 合约与 UI 用例确保多 chunk 行为与 dropped reason 不回退。,contract spec 校验 response 中 final.chunks 可包含同一 source_id 多条且含 chunk_index；UI spec 覆盖 RagPage 展示；回归通过,pwsh test/run-all.ps1,none,DONE,DONE,DONE,test/specs/api | test/specs/ui | test/global-setup.ts | backend/app/services/vector_rag_service.py,OPTI-022,priority:P1 | area:RAG | phase:1.1 | source_refs:DOC-2.7-02 | started_at:2026-01-19 | refs:test/global-setup.ts:101;test/specs/api/vector-multichunk.contract.spec.ts:8;test/specs/ui/rag-page.spec.ts:87 | done_at:2026-01-19 | evidence:pwsh test/run-all.ps1 (PASS)
OPTI-024,[P1][backend][phase:1.2] StoryMemory 向量化新增 story_memory VectorSource 与 ingest,现状：StoryMemory 检索仅 SQL LIKE 无语义相关历史与伏笔检索。目标：在 vector_rag_service 新增 story_memory source 并将 StoryMemory 产物切 chunk 后写入向量库，metadata 包含 memory_type chapter_id story_timeline is_foreshadow。,vector sources 支持 story_memory；build_project_chunks 生成 story_memory chunks；/vector/ingest /vector/rebuild 支持 story_memory；缺 embedding 时 fail-soft,pwsh test/run-all.ps1,none,DONE,DONE,DONE,backend/app/services/vector_rag_service.py | backend/app/api/routes/vector.py | backend/app/models/story_memory.py | backend/tests/test_vector_hybrid_rrf.py,none,priority:P1 | area:StoryMemory | phase:1.2 | source_refs:DOC-2.7-04;DOC-2.7-05;DOC-1.2-04;DOC-3-P1-01 | refs:mumu/MuMuAINovel/backend/app/services/memory_service.py:357 | started_at:2026-01-18 | refs:backend/app/services/vector_rag_service.py:26;backend/app/services/vector_rag_service.py:452;backend/app/api/routes/vector.py:60;backend/app/models/story_memory.py:19 | done_at:2026-01-18 | evidence:pwsh test/run-all.ps1 All checks passed
OPTI-025,[P1][backend][phase:1.2] memory pack 增加 semantic_history section,现状：smart_context 以最近章节为主且缺语义相关历史召回。目标：在 retrieve_memory_context_pack 新增 semantic_history section 使用 story_memory 向量检索 chapter_summary 并返回最相关章节列表与 text_md 注入块。,MemoryContextPack 增加 semantic_history 字段并向后兼容；可配置开关与预算；无 embedding 或未建索引时 disabled_reason 清晰；logs 记录命中数量与字符长度,pwsh test/run-all.ps1,none,DONE,DONE,DONE,backend/app/services/memory_retrieval_service.py | backend/app/services/vector_rag_service.py | backend/app/api/routes/memory.py | backend/app/schemas/memory_pack.py,OPTI-024,priority:P1 | area:StoryMemory | phase:1.2 | source_refs:DOC-2.1-03;DOC-1.2-04;DOC-2.3-02 | refs:mumu/MuMuAINovel/backend/app/api/chapters.py:860 | started_at:2026-01-18 | refs:backend/app/services/memory_retrieval_service.py:219;backend/app/schemas/memory_pack.py:7 | done_at:2026-01-18 | evidence:pwsh test/run-all.ps1 All checks passed
OPTI-026,[P1][backend][phase:1.2] Foreshadow 闭环 open_loops 与 resolve API,现状：StoryMemory 有 is_foreshadow 与 foreshadow_resolved_at_chapter_id 字段但缺专门检索视图与闭环操作。目标：提供 foreshadow_open_loops section 与 API 用于列出未回收伏笔与标记回收章节，可选结合向量相似度排序。,新增 API 列出 open foreshadows 与 resolve endpoint；memory pack 可选输出 foreshadow_open_loops 并带统计；resolve 后列表状态更新且回退策略明确；fail-soft,pwsh test/run-all.ps1,none,DONE,DONE,DONE,backend/app/api/routes/memory.py | backend/app/models/story_memory.py | backend/app/services/memory_retrieval_service.py | backend/app/schemas/memory_pack.py,OPTI-024,priority:P1 | area:Foreshadow | phase:1.2 | source_refs:DOC-2.3-03;DOC-3-P1-01 | started_at:2026-01-18 | refs:backend/app/api/routes/memory.py:68;backend/app/models/story_memory.py:31;backend/app/services/memory_retrieval_service.py:313;backend/app/schemas/memory_pack.py:7 | done_at:2026-01-18 | evidence:pwsh test/run-all.ps1 All checks passed
