ID,Title,Description,Acceptance,Test_Method,Tools,Dev_Status,Review1_Status,Regression_Status,Files,Dependencies,Notes
AUDIT-010,[P0][frontend][ui] 全局 scrollbar 主题化（含 Drawer/Editor/Preview）,为 WebKit 与 Firefox 定义滚动条样式（宽度/轨道/滑块/hover），匹配 atelier canvas/surface/border/accent。,常见滚动容器（Drawer、预览、编辑器、DebugDetails）滚动条不再默认灰/蓝；暗色模式也一致。,cd frontend | npm run lint | npm test | npm run build,none,DONE,DONE,DONE,frontend/src/index.css,none,priority:P0 | area:frontend | refs:ui设计规范.md | change:全局 scrollbar 主题化（Firefox scrollbar-color + WebKit ::-webkit-scrollbar*）使用 surface 轨道+subtext 滑块 hover accent | verify:lint ok; vitest OK (19 tests); build OK | risk:low (global scrollbar)
AUDIT-011,[P1][frontend][ui] checkbox/radio 默认 accent-color 统一（避免遗漏 class）,补齐全局 input[type=checkbox/radio] 的 accent-color（或统一封装组件），避免某些页面未加 .checkbox 时回退默认蓝色。,未显式加 class 的 checkbox/radio 也呈现 accent；与现有 .checkbox 不冲突。,cd frontend | npm run lint | npm test | npm run build,none,DONE,DONE,DONE,frontend/src/index.css | frontend/src/pages/SearchPage.tsx | frontend/src/components/chapterAnalysis/MemorySidebar.tsx,AUDIT-009,priority:P1 | area:frontend | change:全局 input[type=checkbox/radio] 设置 accent-color=accent 避免遗漏 class 回退默认蓝色 | verify:lint ok; vitest OK (19 tests); build OK | risk:low (global input accent)
AUDIT-012,[P1][frontend][ui] 标注高亮色去硬编码（sky/emerald/violet → 主题 token）,AnnotatedText.tsx 使用 Tailwind 默认色（sky/emerald/violet）与设计规范冲突；改为 warning/info/success 等主题 token，并统一 hover/active。,标注回溯高亮配色符合 atelier；无纯艳色；暗色模式对比度足够。,cd frontend | npm run lint | npm test | npm run build,none,DONE,DONE,DONE,frontend/src/components/chapterAnalysis/AnnotatedText.tsx,AUDIT-009,priority:P1 | area:frontend | change:标注颜色由 sky/emerald/violet 改为 info/success/warning token 并统一 hover/active | verify:lint ok; vitest OK (19 tests); build OK | risk:low (css class swap)
AUDIT-013,[P1][frontend][ui] Toast/提示条去硬编码颜色（red/amber → danger/warning）,ToastProvider 与多处提示文案使用 red/amber；统一替换为 theme token（danger/warning/info/success），确保全站一致。,Toast 与提示条配色/边框统一；暗色模式也正确；无 Tailwind 默认艳色残留。,cd frontend | npm run lint | npm test | npm run build,none,DONE,DONE,DONE,frontend/src/components/ui/ToastProvider.tsx | frontend/src/components/prompts/LlmPresetPanel.tsx | frontend/src/components/writing/ContextPreviewDrawer.tsx | frontend/src/components/writing/TablesPanel.tsx | frontend/src/components/writing/contextPreview/VectorRagDebugPanel.tsx | frontend/src/components/writing/contextPreview/WorldbookPreviewPanel.tsx,AUDIT-009,priority:P1 | area:frontend | change:ToastProvider border 颜色 red/amber -> danger/warning token | change:组件内提示/错误文案使用 warning/danger token 取代 amber/red | verify:lint ok; vitest OK (19 tests); build OK | followups:page-level amber/red 清理由 AUDIT-083/AUDIT-084/AUDIT-093/AUDIT-094/AUDIT-095 覆盖 | risk:low (class swap)
AUDIT-014,[P0][frontend][ui] SearchPage：按钮/checkbox/选中态统一为 Atelier 组件,SearchPage 存在 primary 按钮缺少 btn 基类（search_submit/search_jump）、clear/copy/load_more 仅用 btn 缺语义样式、sources checkbox 缺少 .checkbox 与 name/id；按 Atelier 规范统一按钮与选择控件并补齐可访问性字段。,SearchPage 的清空/搜索/复制/跳转/加载更多按钮 hover/active/focus-visible 样式一致且不再出现“默认蓝色/原生控件”突兀；sources checkbox 不再使用默认 accent 且具备 name 或 id。,cd test | npm test -- specs/ui/search-page.spec.ts,none,DONE,DONE,DONE,frontend/src/pages/SearchPage.tsx | frontend/src/index.css | test/specs/ui/search-page.spec.ts,AUDIT-009 | AUDIT-011,priority:P0 | area:frontend | refs:用户反馈(搜索按钮/清空按钮/选中蓝色) | change:SearchPage 按钮统一使用 btn 基类+语义变体（secondary/primary）且 checkbox 统一 .checkbox + name | test:加强 Playwright search-page.spec.ts 断言 class/name 防止回归 | verify:cd test; npm test -- specs/ui/search-page.spec.ts (1 passed) | risk:low (UI class refactor)
AUDIT-015,[P0][frontend][ui] WritingPage：去掉 bg-white，统一 paper/surface/canvas,WritingPage 使用 bg-white 与设计规范冲突（抛弃纯白）；改为 bg-canvas/bg-surface 并保持对比与阴影一致。,写作主卡片不再纯白；暗色模式一致；视觉符合 Paper&Ink。,cd frontend | npm run lint | npm test | npm run build,none,DONE,DONE,DONE,frontend/src/pages/WritingPage.tsx | frontend/src/pages/SearchPage.tsx,AUDIT-009,priority:P0 | area:frontend | refs:ui设计规范.md | change:WritingPage 空态/主卡片 bg-white -> bg-surface 统一 Paper&Ink | chore:为通过 npm run lint 补齐 SearchPage.tsx prettier 格式化（不改逻辑） | verify:lint ok; vitest OK (19 tests); build OK | risk:low (css class + formatting)
AUDIT-016,[P1][frontend][ui] 标注回溯侧栏 merge 勾选框样式统一,MemorySidebar 合并抽屉内 checkbox 未使用 .checkbox（或全局 accent），导致默认样式；统一为 atelier。,合并抽屉内 checkbox 样式与全站一致；无默认蓝色。,cd frontend | npm run lint | npm test | npm run build,none,DONE,DONE,DONE,frontend/src/components/chapterAnalysis/MemorySidebar.tsx,AUDIT-011,priority:P1 | area:frontend | change:merge 抽屉 checkbox 补齐 .checkbox（保留原有布局 mt-1） | verify:lint ok; vitest OK (19 tests); build OK | risk:low (class add)
AUDIT-017,[P1][frontend][ui] 加入前端样式静态检查：阻止 btn-primary/btn 误用回归,"新增脚本或 eslint 规则：禁止 className=""btn-primary""（必须包含 btn），禁止 className=""btn"" 单独使用；可选：提示 checkbox 未统一。",CI/本地 lint 能拦截 SearchPage 类问题；不影响合法用法（btn btn-secondary 等）。,cd frontend | npm run lint | npm test,none,DONE,DONE,DONE,frontend/package.json | frontend/scripts/check-ui-classes.mjs | frontend/src,AUDIT-014,priority:P1 | area:frontend | risk:false positives | change:新增 ui-class-guard 脚本并接入 npm run lint 阻止 btn 误用回归（btn 无变体/btn-* 无 btn） | scope:仅扫描 className=""..."" 字面量不覆盖 clsx 动态拼接 | verify:cd frontend; npm run lint ok; npm test OK (19 tests)
AUDIT-018,[P0][test][writing] 新增 E2E：保存/定稿/草稿切换的回归用例,补充 Playwright：编辑章节 → 变为未保存 → 点击保存 → 未保存消失；切换 status=done 保存；刷新后仍为 done；确保不会被后台任务/阻塞破坏。,新用例在默认 E2E 环境通过；失败时可稳定复现“保存失灵/定稿无效”。,cd test | npm test,none,DONE,DONE,DONE,backend/app/api/routes/batch_generation.py | backend/app/services/search_index_service.py | test/specs/api/batch-generation-cancel.contract.spec.ts | test/specs/ui/chapter-analysis-annotations-grouping.spec.ts | test/specs/ui/chapter-analysis-story-memory-crud.spec.ts | test/specs/ui/writing-save-status.spec.ts,AUDIT-006,priority:P0 | area:test | refs:用户反馈(保存按钮失灵/定稿不管用) | change:e2e add writing-save-status.spec.ts (unsaved->save->status done persists after refresh) | scope:expand to keep cd test;npm test green (tokenized class assertions + async inline queue timing) | fix:test update AnnotatedText active class expectations bg-info/10 bg-success/10 | fix:batch_generation active endpoint returns latest task and cancel is idempotent when cancel_requested already true | fix:search_rebuild schedules follow-up when running to avoid stale search index in async inline queue | verify:cd test;npm test -> PASS (111 passed 6.5m) | has_api_key:false
AUDIT-019,[P0][frontend][writing] 保存按钮/保存过程 UX 修复（saving/排队/反馈）,useChapterEditor 保存中会 queue 并 return false；WritingPage 顶部保存按钮未绑定 saving 禁用/文案，易出现“点了没反应”；统一写作页与 AiGenerateDrawer 的保存 UX：保存中禁用+显示保存中，排队保存给出明确提示并最终落库。,保存按钮在 saving 时禁用且显示“保存中…”；排队保存不会无声失败且最终能落库（成功 toast 或状态提示）；写作页与 AI 抽屉保存体验一致。,cd test | npm test -- specs/ui/writing-unsaved-confirm.spec.ts,none,DONE,DONE,DONE,frontend/src/pages/writing/useChapterEditor.ts | frontend/src/pages/WritingPage.tsx | frontend/src/components/writing/AiGenerateDrawer.tsx,AUDIT-018,priority:P0 | area:frontend | refs:用户反馈(保存失灵/混乱) | change:saveChapter saving->enqueue and return promise (no false) + toastWarning once so queued saves are visible | change:WritingPage save button binds saving state (disabled+label) and passes saving to AiGenerateDrawer (fix bug: previously used loadingChapter) | change:AiGenerateDrawer save buttons show 保存中... and disable during saving | verify:cd test;npm test -- specs/ui/writing-unsaved-confirm.spec.ts -> PASS (3 passed 31.5s)
AUDIT-020,[P1][frontend][writing] 定稿章被编辑自动回退 drafting 的行为重审与文案优化,当前编辑 done 章会自动回退 drafting；用户反馈“定稿/草稿不管用”；需要优化交互：更清晰的提示/可配置/或改为显式确认。,用户可理解且可控：选择 done 后不会被“隐式回退”误导；文案与提示符合设计规范；E2E 覆盖关键路径。,cd frontend | npm run lint | npm test | npm run build | cd test | npm test -- specs/ui/writing-done-status.spec.ts,none,DONE,DONE,DONE,frontend/src/pages/WritingPage.tsx | test/specs/ui/writing-done-status.spec.ts,AUDIT-019,priority:P1 | area:frontend | risk:behavior change | change:移除“编辑定稿章自动回退草稿”的隐式行为；保存后定稿章编辑区只读+callout 提示并提供一键回退草稿 | verify:frontend lint OK; vitest OK (19); build OK | e2e:cd test;npm test -- specs/ui/writing-done-status.spec.ts PASS (1 passed) | note:prettier --write used for lint
AUDIT-021,[P0][frontend][ui] 章节标注回溯页面：消除横向滚动与布局空白,用户反馈 ChapterAnalysisPage 需要横向滚动且侧栏空白过多；复核布局/溢出源（长文本、pre、min-width），并重构为常规浏览器宽度可用。,ChapterAnalysisPage 在 1366x768 等常见宽度无横向滚动；侧栏与正文布局紧凑且可滚动；交互符合 atelier。,cd frontend | npm run lint | npm test | npm run build,none,DONE,DONE,DONE,frontend/src/pages/ChapterAnalysisPage.tsx | frontend/src/components/chapterAnalysis/MemorySidebar.tsx | frontend/src/components/chapterAnalysis/AnnotatedText.tsx,AUDIT-009 | AUDIT-012,priority:P0 | area:frontend | refs:完整任务要求.txt(第二大点) | change:外层 overflow-x-hidden 防止横向滚动；lg 下缩窄侧栏列宽并 items-start 减少“被拉伸”空白；侧栏 sticky+max-h+overflow-auto 保持可见与可滚动；chapterId break-all | change:AnnotatedText 增加 min-w-0/max-w-full 防止溢出 | verify:frontend lint OK; vitest OK (19); build OK | smoke:e2e cd test;npm test -- specs/ui/chapter-analysis-annotations-grouping.spec.ts PASS (1 passed) | risk:sticky+侧栏内部滚动体验变化
AUDIT-022,[P1][frontend][memory] 标注回溯页：CRUD 入口与信息架构优化（记忆与世界书边界）,完善 MemorySidebar：让“新增/编辑/删除/合并/完成”更明显；解释这些是剧情记忆（hook/plot/foreshadow）而非世界书设定。,用户可在标注回溯页完成剧情记忆 CRUD；页面说明明确与世界书区别；无操作死角。,cd frontend | npm run lint | npm test | npm run build,none,DONE,DONE,DONE,frontend/src/components/chapterAnalysis/MemorySidebar.tsx | frontend/src/pages/ChapterAnalysisPage.tsx | frontend/src/lib/uiCopy.ts,AUDIT-021,priority:P1 | area:frontend | change:UI_COPY.chapterAnalysis 补齐“剧情记忆 vs 世界书”说明文案 | change:ChapterAnalysisPage 用途说明加入 callout-info 明确边界 | change:MemorySidebar 顶部加入 callout-info + 新增按钮文案明确；操作区按钮常显（未选择时 disabled）减少操作死角 | verify:frontend lint OK; vitest OK (19); build OK | e2e:cd test;npm test -- specs/ui/chapter-analysis-story-memory-crud.spec.ts PASS (1 passed) | risk:信息密度略增
AUDIT-023,[P1][backend][memory] 剧情记忆抽取提示词/解析改进：严格区分 worldbook vs plot memory,按需求：标注回溯页主要记录情节/伏笔/钩子/摘要，与世界书设定严格区分；改进分析/提取提示词与解析，减少误分类。,章节分析输出中剧情类字段更稳定；不会生成世界书式“地点/物品设定条目”；相关单测覆盖。,"cd backend | .\\.venv\\Scripts\\python.exe -m compileall -q app alembic | .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v",none,DONE,DONE,DONE,backend/app/services/plot_analysis_service.py | backend/app/resources/prompt_presets/chapter_analyze_v1/templates/sys.chapter_analyze.role.md | backend/tests/test_plot_analysis_apply.py,none,priority:P1 | area:backend | refs:完整任务要求.txt(第二大点) | change:chapter_analyze 提示词明确“剧情记忆≠世界书条目”并禁止“地点/物品/设定：”百科条目格式 | change:extract_story_memory_seeds 对 plot_points 的 worldbook-style beat 进行过滤/降级（有 excerpt 则改用 excerpt；无 excerpt 则丢弃）避免入库为剧情记忆 | test:add backend/tests/test_plot_analysis_apply.py 覆盖过滤逻辑 | verify:compileall OK; unittest OK (192 tests; skipped=1) | risk:少量误写 worldbook 格式的 beat 将不再入库
AUDIT-024,[P1][test][memory] E2E：标注回溯页基本操作（高亮/定位/编辑/合并/删除）,补齐 Playwright 覆盖：打开标注回溯 → 选择高亮 → 侧栏定位 → 编辑一条记忆并保存 → 合并/删除，确保 CRUD 可用。,新用例可稳定覆盖 CRUD；失败能定位具体按钮/接口。,cd test | npm test,none,DONE,DONE,DONE,test/specs/ui/chapter-analysis-story-memory-merge.spec.ts | test/specs/ui | frontend/src/pages/ChapterAnalysisPage.tsx | frontend/src/components/chapterAnalysis/MemorySidebar.tsx,AUDIT-021,priority:P1 | area:test | change:add test/specs/ui/chapter-analysis-story-memory-merge.spec.ts 覆盖合并（source 删除+高亮移除）并等待 merge API 返回 | verify:cd test;npm test PASS (113 passed 7.0m) | note:已有 chapter-analysis-story-memory-crud 覆盖定位/编辑/删除
AUDIT-025,[P0][frontend][rag] 模型配置页补齐 embedding + rerank 的分离配置与保存,PromptsPage（模型配置）目前缺 rerank provider/base_url/model/api_key/timeout/hybrid_alpha 且入口割裂；补齐并与 SettingsPage 字段一致（同一 PUT /api/projects/:id/settings），并明确 external_rerank_api 的启用方式（method=auto + provider=external_rerank_api 或直接提供选项）。,PromptsPage 可配置并保存 embedding+rerank 全字段（含掩码/清除 key）；字段校验与默认值合理；与 backend settings 契约一致且不泄露明文 key。,cd test | npm test -- specs/ui/prompts-rag-config.spec.ts,none,DONE,DONE,DONE,frontend/src/pages/PromptsPage.tsx | test/specs/ui/prompts-rag-config.spec.ts | frontend/src/pages/SettingsPage.tsx | frontend/src/types.ts,none,priority:P0 | area:frontend | refs:用户反馈(rerank缺失/无法测试) | change:PromptsPage 补齐 Rerank provider/base_url/model/timeout/hybrid_alpha/api_key（独立于 Embedding）并增加 external_rerank_api 启用提示 | change:保存仍走同一 PUT /api/projects/:id/settings；api_key 仅写入时提供且回显 masked_api_key/has_api_key 不泄露明文；支持清除项目级 Rerank API Key | test:update test/specs/ui/prompts-rag-config.spec.ts 覆盖保存+清除 key | verify:cd test;npm test -- specs/ui/prompts-rag-config.spec.ts PASS (1 passed) | verify:cd frontend;npm run lint OK | risk:新增 timeout/hybrid_alpha 校验（非法值会阻止保存）
AUDIT-026,[P0][backend][rag] vector/query 读取完整 rerank 配置（provider/base_url/model/key/timeout/alpha）,backend/api/routes/vector.py 的 _vector_rerank_config 仅返回 enabled/method/top_k；改为复用与 embedding 同模式的 runtime overrides（含解密 api_key）并传入 vector_rag_service；确保 response 不泄露密钥。,vector/query 与 vector/status 使用同一套 rerank config；当配置 external rerank 时 provider/base_url/model/timeout/hybrid_alpha 生效且 rerank_obs.provider=external_rerank_api；单测覆盖并确认无 api_key 泄露。,"cd backend | .\\.venv\\Scripts\\python.exe -m compileall -q app alembic | .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v",none,DONE,DONE,DONE,backend/app/api/routes/vector.py | backend/app/services/memory_retrieval_service.py | backend/app/services/vector_rerank_overrides.py | backend/tests/test_vector_routes_rerank_overrides.py | backend/app/services/rerank_service.py,none,priority:P0 | area:backend | risk:RAG correctness | change:add vector_rerank_overrides runtime config 含 provider/base_url/model/timeout/hybrid_alpha 与解密 api_key | change:vector/status+vector/query 复用同一 rerank config 且 response 统一 redact_api_keys 防泄露 | change:memory_retrieval_service 复用同一 helper 避免逻辑漂移 | test:add backend/tests/test_vector_routes_rerank_overrides.py 覆盖 status/query 读取完整 rerank 并确保无 api_key 泄露 | verify:compileall OK | verify:unittest OK (194 tests; skipped=1)
AUDIT-027,[P0][backend][rag] 新增 embedding 配置测试接口（dry-run embeddings）,新增 API：用项目 embedding 配置对一段示例文本做 embeddings 干跑，返回维度/耗时/是否可用；输出脱敏（仅 has_api_key/masked_api_key）。,接口返回 ok+timings+dims；错误信息可读且不泄露密钥；可用于前端“测试 embedding”。,"cd backend | .\\.venv\\Scripts\\python.exe -m compileall -q app alembic | .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v",none,DONE,DONE,DONE,backend/app/api/routes/vector.py | backend/tests/test_vector_embedding_dry_run_endpoint.py | backend/app/services/embedding_service.py | backend/app/services/vector_embedding_overrides.py | backend/app/llm/http_client.py,AUDIT-001,priority:P0 | area:backend | change:add POST /api/projects/{project_id}/vector/embeddings/dry-run 使用项目 embedding overrides 干跑 embeddings 返回 enabled/dims/timings/error | security:响应统一通过 redact_api_keys；error 字段额外替换可能回显的 api_key | test:add backend/tests/test_vector_embedding_dry_run_endpoint.py 覆盖 dims/脱敏/确保 embed_texts 收到解密 api_key | verify:compileall OK | verify:unittest OK (195 tests; skipped=1)
