ID,Title,Description,Acceptance,Test_Method,Tools,Dev_Status,Review1_Status,Regression_Status,Files,Dependencies,Notes
REV-015,[feature][auth] LoginPage AuthGuard AuthContext 会话闭环 review,审计前端登录与刷新逻辑 401 处理 路由守卫与 logout 行为 并对齐后端 cookie 策略,落盘 docs/reviews/REV-015.md 含问题与修复建议 必要时补 E2E,manual: cd test; npm test -- specs/api/auth-rbac.contract.spec.ts; cd test; npm test -- specs/ui/navigation.spec.ts,manual,DONE,DONE,DONE,frontend/src/pages/LoginPage.tsx | frontend/src/contexts/AuthContext.tsx | frontend/src/components/layout/AuthGuard.tsx,none,priority:P0 | area:feature | output:docs/reviews/REV-015.md | tests:e2e api+ui PASS | pw_report:test/.artifacts/playwright-report/index.html | done_at:2026-01-12
REV-016,[feature][rbac] project_memberships 集成 review,审计 require_project_access 角色判定与各路由的 viewer editor owner 覆盖完整性 并补足测试,落盘 docs/reviews/REV-016.md 含覆盖矩阵与缺口清单,manual: cd backend; .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p test_rbac_project_memberships.py -v; cd test; npm test -- specs/api/auth-rbac.contract.spec.ts,manual,DONE,DONE,DONE,backend/app/api/deps.py | backend/app/models/project_membership.py | backend/app/api/routes/*,none,priority:P0 | area:feature | output:docs/reviews/REV-016.md | tests:backend+e2e PASS | pw_report:test/.artifacts/playwright-report/index.html | done_at:2026-01-12
REV-017,[deploy] docker compose 与容器安全 review,审计 docker-compose 与 Dockerfile nginx 配置 确认 secrets ports volumes CORS worker 形态合理,落盘 docs/reviews/REV-017.md 含风险与建议,manual: rg -n 'CORS_ORIGINS|SECRET_ENCRYPTION_KEY|TASK_QUEUE_BACKEND|REDIS_URL|ports:|volumes:' docker-compose.yml backend/Dockerfile frontend/Dockerfile frontend/nginx.conf -S,manual,DONE,DONE,DONE,docker-compose.yml | backend/Dockerfile | frontend/Dockerfile | frontend/nginx.conf,none,priority:P1 | area:deploy | output:docs/reviews/REV-017.md | evidence:rg docker-compose/Dockerfile/nginx.conf | done_at:2026-01-12
REV-018,[feature][vector] Chroma RAG chunking ingest query rebuild review,审计 vector_rag_service 的分块 metadata budget 与 fail soft 以及日志可观测性 避免泄露隐私,落盘 docs/reviews/REV-018.md 含边界用例与建议,manual: cd backend; .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p test_vector_rag_failsoft.py -v; cd test; npm test -- specs/ui/memory-context-preview.spec.ts,manual,DONE,DONE,DONE,backend/app/services/vector_rag_service.py | backend/app/api/routes/vector.py | frontend/src/components/writing/ContextPreviewDrawer.tsx,none,priority:P1 | area:feature | output:docs/reviews/REV-018.md | fix:budget dropped uses processed index | fix:pgvector error logging uses error_type (privacy) | tests:backend+ui PASS | pw_report:test/.artifacts/playwright-report/index.html | done_at:2026-01-12
REV-019,[feature][vector] pgvector hybrid RRF 与 overfiltering review,审计 pgvector SQL 参数绑定 RRF 评分 overfiltering 策略与 fallback 行为 并补强测试,落盘 docs/reviews/REV-019.md 含问题与修复建议,manual: cd backend; .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p test_vector_hybrid_rrf.py -v,manual,DONE,DONE,DONE,backend/app/services/vector_rag_service.py | backend/alembic/versions/4858b08a6519_add_pgvector_vector_chunks.py,none,priority:P1 | area:feature | output:docs/reviews/REV-019.md | tests:backend PASS | tests_added:overfiltering stub coverage | done_at:2026-01-12
REV-020,[feature][structured-memory] structured_memory 表设计与查询性能 review,审计结构化记忆模型的软删语义 索引建议与 list_structured_memory 查询 shape 与 limit,落盘 docs/reviews/REV-020.md 含发现与建议,manual: rg -n 'class Memory|deleted_at|include_deleted|limit' backend/app/models/structured_memory.py backend/app/api/routes/memory.py -S; cd test; npm test -- specs/ui/memory-update.spec.ts,manual,DONE,DONE,DONE,backend/app/models/structured_memory.py | backend/app/api/routes/memory.py,none,priority:P1 | area:feature | output:docs/reviews/REV-020.md | evidence:rg structured_memory+memory routes | tests:ui PASS | pw_report:test/.artifacts/playwright-report/index.html | done_at:2026-01-12
REV-021,[feature][structured-memory] MemoryUpdate v1 事务 幂等 回滚 review,审计 propose apply rollback 的状态机与事务边界 并验证 change_set_id 跨项目越权不可行,落盘 docs/reviews/REV-021.md 含一致性风险与测试缺口,manual: cd backend; .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p test_memory_update_v1_endpoints.py -v; cd test; npm test -- specs/ui/memory-update.spec.ts,manual,DONE,DONE,DONE,backend/app/api/routes/memory.py | backend/app/services/memory_update_service.py | backend/app/schemas/memory_update.py,none,priority:P0 | area:feature | output:docs/reviews/REV-021.md | tests:backend+ui PASS | tests_added:cross-project change_set apply forbidden | pw_report:test/.artifacts/playwright-report/index.html | done_at:2026-01-12
REV-022,[feature][graph] GraphContext 与 GraphPage review,审计 graph_context_service 的实体匹配 1 hop 扩散 截断策略与 prompt_block 体积控制 并验证 UI 渲染安全,落盘 docs/reviews/REV-022.md 含性能与正确性结论,manual: cd test; npm test -- specs/ui/graph-page.spec.ts,manual,DONE,DONE,DONE,backend/app/services/graph_context_service.py | backend/app/api/routes/graph.py | frontend/src/pages/GraphPage.tsx,none,priority:P2 | area:feature | output:docs/reviews/REV-022.md | tests:ui PASS | pw_report:test/.artifacts/playwright-report/index.html | done_at:2026-01-12
REV-023,[feature][fractal] FractalMemory rebuild 确定性与注入 review,审计 fractal_memory_service 的确定性 rebuild 章节筛选 char_limit 与 RBAC 并补足测试缺口,落盘 docs/reviews/REV-023.md 含结论与建议,manual: cd backend; .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p test_fractal_memory_service.py -v,manual,DONE,DONE,DONE,backend/app/services/fractal_memory_service.py | backend/app/api/routes/fractal.py | backend/alembic/versions/2662fe2e5a01_add_fractal_memory_table.py,none,priority:P2 | area:feature | output:docs/reviews/REV-023.md | fix:fractal _chunks uses TypeVar (py311 compat) | tests:backend PASS | done_at:2026-01-12
REV-024,[feature][style] Style Profiles CRUD 与 project default 权限 review,审计 writing_styles endpoints 的 ownership 与 project_default_style 权限 并验证 prompt_content 边界,落盘 docs/reviews/REV-024.md 含越权检查与缺口,manual: cd test; npm test -- specs/ui/style-profiles.spec.ts,manual,DONE,DONE,DONE,backend/app/api/routes/writing_styles.py | backend/app/models/writing_style.py | frontend/src/pages/StylesPage.tsx,none,priority:P2 | area:feature | output:docs/reviews/REV-024.md | tests:ui PASS | pw_report:test/.artifacts/playwright-report/index.html | done_at:2026-01-12
REV-025,[feature][style] style_id 注入与 post_edit 流水线 review,审计 style_resolution_service 与 post_edit preset 输出验证与失败回退 确保不持有长事务并有可解释 warnings,落盘 docs/reviews/REV-025.md 含风险点与补测计划,manual: cd backend; .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p test_post_edit_validation.py -v; cd test; npm test -- specs/ui/style-injection-post-edit.spec.ts,manual,DONE,DONE,DONE,backend/app/services/style_resolution_service.py | backend/app/services/generation_pipeline.py | backend/app/resources/prompt_presets/post_edit_v1/*,none,priority:P1 | area:feature | output:docs/reviews/REV-025.md | tests:backend unittest test_post_edit_validation.py PASS | e2e:style-injection-post-edit.spec.ts PASS | report:test/.artifacts/playwright-report/index.html | done_at:2026-01-11
REV-026,[feature][generation] applyRunId race 复盘与防回归 review,审计 useApplyGenerationRun 与 batch generation apply 流程 确保不会提前清理 applyRunId 并补强回归断言,落盘 docs/reviews/REV-026.md 含复现路径与防回归建议,manual: cd test; npm test -- specs/ui/batch-generation.spec.ts,manual,DONE,DONE,DONE,frontend/src/pages/writing/useApplyGenerationRun.ts | test/specs/ui/batch-generation.spec.ts,none,priority:P0 | area:feature | output:docs/reviews/REV-026.md | fix:test batch-generation seedText avoids false pass | tests:ui batch-generation.spec.ts PASS | report:test/.artifacts/playwright-report/index.html | done_at:2026-01-12
REV-027,[quality][tests] Playwright 稳定性与 flaky 排查,系统性 review UI spec 的选择器与时序 识别 flaky 并给出修复策略 需要时更新 test/README.md,落盘 docs/reviews/REV-027.md 含 flaky 列表与建议 若需修复则补 trace 证据,manual: cd test; npm test; 重点观察 test/.artifacts 下 report 与 trace,manual,DONE,DONE,DONE,test/specs/* | test/lib/* | test/README.md,none,priority:P1 | area:quality | output:docs/reviews/REV-027.md | tests:playwright npm test PASS (49/49) | report:test/.artifacts/playwright-report/index.html | done_at:2026-01-12
REV-028,[quality][naming] 外部项目标识清理扫描 mumu Amily,扫描并记录 mumu Amily 等外部项目标识在代码与文档中的分布 确保代码无残留 文档引用合理,落盘 docs/reviews/REV-028.md 含命令与结果 若发现代码残留则提出 rename 计划,manual: rg -n '\\b(?:mumu|Amily|amily)\\b' backend frontend test docs -S; 记录命中位置与是否需要清理,manual,DONE,DONE,DONE,module:repo-scan,none,priority:P2 | area:quality | output:docs/reviews/REV-028.md | scan:rg mumu/Amily/amily no hits | done_at:2026-01-12
