ID,Title,Description,Acceptance,Test_Method,Tools,Dev_Status,Review1_Status,Regression_Status,Files,Dependencies,Notes
MVP-019,[P0][backend][tables] table_ai_update 接入 JSON repair 兜底,当 table_update 输出 parse_failed 时触发一次 JSON repair 并再次解析以减少失败率,在真实 LLM 场景下 table_ai_update 失败率显著下降且错误可定位,cd backend; .\.venv\Scripts\python.exe -m unittest discover -s tests -p "test_*.py" -v,none,DONE,DONE,DONE,backend/app/services/table_ai_update_service.py,MVP-015,"priority:P0 | area:backend | deps:MVP-015"
MVP-020,[P0][backend][characters] prompt 明确 op schema 与字段名（禁止 character 嵌套）,补强 characters_auto_update prompt：明确输出 JSON 示例与每个 op 的字段名（name patch merge_mode_* reason）,真实模型输出符合 schema 且不再优先产出 character 字段,manual: 真实 LLM 触发一次 characters_auto_update 并确认 task succeeded; 同时跑 backend 单测,manual,DONE,TODO,DONE,backend/app/services/characters_auto_update_service.py | backend/app/schemas/characters_auto_update.py,none,"priority:P0 | area:backend | evidence:run_id=b497cd7a 输出使用 character 字段 | unit_tests:passed | manual_llm_smoke:blocked(no_api_key_available)"
MVP-021,[P0][backend][characters] parser normalize 支持 character 输出形态,在解析阶段支持将 op.character{name role profile notes} 归一为 op.name + op.patch 并丢弃多余字段,使用真实 run_id 样本可解析且单测覆盖,cd backend; .\.venv\Scripts\python.exe -m unittest discover -s tests -p "test_*.py" -v,none,DONE,DONE,DONE,backend/app/services/characters_auto_update_service.py | backend/app/schemas/characters_auto_update.py,MVP-001,"priority:P0 | area:backend | deps:MVP-001 | sample:b497cd7a | unit_tests:passed(2026-02-03)"
MVP-022,[P0][backend][worldbook] prompt 明确 op schema 与字段名（entry/content_md/priority）,补强 worldbook_auto_update prompt：明确 op 字段与 entry patch keys 并给出示例 JSON 且解释 priority 为字符串枚举,真实模型输出符合 schema 且不再优先产出 item/content/数值 priority,manual: 真实 LLM 触发一次 worldbook_auto_update 并确认 task succeeded; 同时跑 backend 单测,manual,DONE,TODO,DONE,backend/app/services/worldbook_auto_update_service.py | backend/app/schemas/worldbook_auto_update.py,none,"priority:P0 | area:backend | evidence:run_id=d8024a18 输出使用 item/content/priority:number | unit_tests:passed(2026-02-03) | manual_llm_smoke:blocked(no_api_key_available)"
MVP-023,[P0][backend][worldbook] parser normalize 支持 item/content/priority:number 形态,在解析阶段支持将 op.item 映射为 op.entry 并将 content->content_md 且 priority:number 映射到 priority:string,使用真实 run_id 样本可解析且单测覆盖,cd backend; .\.venv\Scripts\python.exe -m unittest discover -s tests -p "test_*.py" -v,none,DONE,DONE,DONE,backend/app/services/worldbook_auto_update_service.py | backend/app/schemas/worldbook_auto_update.py,MVP-001,"priority:P0 | area:backend | deps:MVP-001 | sample:d8024a18 | unit_tests:passed(2026-02-03)"
MVP-024,[P0][backend][graph] prompt 修正 ID 规则与 after 字段名示例,修正 graph_auto_update prompt：existing_entities 字段名一致并补齐各 target_table.after 的必填字段示例（from_entity_id 等）避免 from_id/to_id 漂移,真实模型输出通过 memory_update_json 合同且可 propose change_set,manual: 真实 LLM 触发一次 graph_auto_update 并确认 task succeeded; 同时跑 backend 单测,manual,DONE,TODO,DONE,backend/app/services/graph_auto_update_service.py | backend/app/schemas/memory_update.py,none,"priority:P0 | area:backend | evidence:run_id=ea1ca685 输出使用 entity_id/from_id/to_id | unit_tests:passed(2026-02-03) | manual_llm_smoke:blocked(no_api_key_available)"
MVP-025,[P0][backend][graph] parser normalize 支持 entity_id/from_id/to_id 漂移,在解析阶段将 after.entity_id 上移到 op.target_id 并将 from_id/to_id 映射到 from_entity_id/to_entity_id 且丢弃 extra,使用真实 run_id 样本可解析且单测覆盖,cd backend; .\.venv\Scripts\python.exe -m unittest discover -s tests -p "test_*.py" -v,none,DONE,DONE,DONE,backend/app/services/output_contracts.py | backend/app/services/graph_auto_update_service.py,MVP-001,"priority:P0 | area:backend | deps:MVP-001 | sample:ea1ca685 | unit_tests:passed(2026-02-03)"
MVP-026,[P0][backend][tables] llm_call_failed 场景把 generation_runs.run_id 回写到任务错误,当 table_ai_update 发生 LLM_TIMEOUT 等错误时把 run_id 回写到 ProjectTask.error.details 以便 TaskCenter 定位,失败任务详情包含 run_id 与 how_to_fix 且不泄露 API key,cd backend; .\.venv\Scripts\python.exe -m unittest discover -s tests -p "test_*.py" -v,none,DONE,DONE,DONE,backend/app/services/table_ai_update_service.py | backend/app/services/project_task_service.py,MVP-012,"priority:P0 | area:backend | deps:MVP-012 | evidence:LLM_TIMEOUT runs=938e0135|7d9b53d8 | unit_tests:passed(2026-02-03)"
MVP-027,[P0][backend][tables] 降低 table_ai_update 超时概率（收敛 prompt 与输出）,针对上游 60s 超时约束收敛 table_ai_update 的 prompt 与输出规模并降低 max_tokens 与 ops 数量上限,在真实 LLM 场景下 table_ai_update 不再频繁 LLM_TIMEOUT 且仍能更新数值表格,manual: 真实 LLM 连续触发 4 张默认数值表更新并确认全 succeeded; 同时跑 backend 单测,manual,DONE,TODO,DONE,backend/app/services/table_ai_update_service.py,none,"priority:P0 | area:backend | risk:quality_vs_speed | unit_tests:passed(2026-02-03) | manual_llm_smoke:blocked(no_api_key_available)"
MVP-028,[P0][backend][tables] table_ai_update 超时自动重试一次（更小 max_tokens）,当首次 LLM 调用超时则自动重试一次并使用更小 max_tokens 与更强约束避免再次超时,重试次数受控且任务状态与 error.details 记录 attempt 信息,cd backend; .\.venv\Scripts\python.exe -m unittest discover -s tests -p "test_*.py" -v,none,DONE,DONE,DONE,backend/app/services/table_ai_update_service.py,none,"priority:P0 | area:backend | scope:retry_policy | unit_tests:passed(2026-02-03)"
MVP-029,[P0][frontend][tasks] TaskCenter 提供 generation_runs 快捷跳转,在 TaskCenter 的 ProjectTask detail 中对 error.details.run_id 或 result.run_id 提供跳转到对应运行记录页面或复制按钮,用户可快速定位模型输出与错误原因,cd test; $env:E2E_BACKEND_URL="http://127.0.0.1:32568"; $env:E2E_FRONTEND_URL="http://127.0.0.1:32569"; npm test -- specs/ui/taskcenter-projecttasks.spec.ts,none,DONE,DONE,DONE,frontend/src/pages/TaskCenterPage.tsx,none,"priority:P0 | area:frontend | scope:debuggability | e2e:passed(2026-02-03)"
MVP-030,[P0][backend][audit] 新增脚本输出 project_tasks 排队耗时与失败原因聚合,新增脚本统计 project_tasks 的 queued_wait_ms 与 runtime_ms 并按 kind 聚合失败原因用于量化优化收益,脚本可在当前 DB 上输出摘要且不泄露敏感信息,manual: 运行脚本并在 `backend/ainovel.db` 输出统计报表,manual,DONE,DONE,DONE,backend/scripts | backend/ainovel.db,none,"priority:P0 | area:backend | scope:tooling | script:backend/scripts/summarize_project_tasks.py | manual:passed(2026-02-03)"
MVP-031,[P1][worldbook] 世界书自动更新成功后确保写作注入默认开启并可解释,复核并优化写作页 memory injection 与 worldbook injection 默认策略并在 Context Preview 明确显示触发原因与条目来源,用户无需手动切换即可在生成提示词中得到世界书注入且可在 UI 看到解释,cd test; npm test -- specs/ui/debug-bundle-download.spec.ts,none,DONE,DONE,DONE,frontend/src/components/writing/contextPreview/WorldbookPreviewPanel.tsx | backend/app/services/memory_retrieval_service.py | test/specs/ui/debug-bundle-download.spec.ts,none,priority:P1 | area:product | refs:完整任务要求.txt:1 | evidence:e2e_worldbook_preview_source
MVP-032,[P1][chapter-analysis] 标注回溯页面消除横向滚动并优化侧栏布局,对 ChapterAnalysisPage 与子组件做布局收敛避免在常见浏览器宽度出现横向滚动并减少侧栏空白,页面在 1280px 宽度下 scrollWidth<=clientWidth 且信息层级更清晰,cd test; $env:E2E_BACKEND_URL="http://127.0.0.1:32568"; $env:E2E_FRONTEND_URL="http://127.0.0.1:32569"; npm test -- specs/ui/chapter-analysis-apply.spec.ts,none,DONE,DONE,DONE,frontend/src/pages/ChapterAnalysisPage.tsx | frontend/src/components/chapterAnalysis/AnnotatedText.tsx | frontend/src/components/chapterAnalysis/MemorySidebar.tsx,none,"priority:P1 | area:frontend | refs:完整任务要求.txt:1 | change:break_words+sidebar_width"
MVP-033,[P1][chapter-analysis] 增加 E2E 守门：标注回溯无横向溢出,为 ChapterAnalysisPage 增加 E2E 断言防止横向溢出回归,Playwright 用 scrollWidth 检测溢出并在失败时给出截图,cd test; $env:E2E_BACKEND_URL="http://127.0.0.1:32568"; $env:E2E_FRONTEND_URL="http://127.0.0.1:32569"; npm test -- specs/ui/chapter-analysis-apply.spec.ts,none,DONE,DONE,DONE,test/specs/ui/chapter-analysis-apply.spec.ts,none,priority:P1 | area:test | guard:overflow | evidence:scrollWidth_guard
MVP-034,[P1][memory] 明确区分剧情记忆与世界书并优化 plot_auto_update prompt,调整剧情记忆自动更新提示词与文案强调其与世界书的边界并避免生成设定类条目,plot_auto_update 输出更聚焦剧情摘要伏笔钩子且不写世界观设定到 story_memory,manual: 真实 LLM 触发 plot_auto_update 并抽查输出类型与内容边界,manual,DONE,TODO,DONE,backend/app/services/plot_analysis_service.py | frontend/src/lib/uiCopy.ts,none,"priority:P1 | area:backend+frontend | refs:完整任务要求.txt:1 | change:plot_auto_update_focus+disable_world_setting/style_guide/constraints | verify:backend_compileall+unittest_plot_analysis_apply+frontend_build | risk:needs_real_llm_smoke"
MVP-035,[P1][tables] 数值表格系统命名与入口收敛避免与图谱底座混淆,优化导航与页面说明区分 NumericTables 与 StructuredMemory Graph 并引导用户用表格记录钱时间等级资源,用户能一眼理解两者区别且无误导文案,cd frontend; npm test; npm run build,none,DONE,DONE,DONE,frontend/src/pages/NumericTablesPage.tsx | frontend/src/pages/StructuredMemoryPage.tsx | frontend/src/components/layout/AppShell.tsx | frontend/src/lib/uiCopy.ts,none,"priority:P1 | area:frontend | refs:完整任务要求.txt:1 | change:numericTables_naming+structuredMemory_link"
MVP-036,[P1][tables] 新项目默认创建数值表格模板并可配置自动更新,确保新项目默认包含钱时间等级资源等数值表格模板并允许用户配置哪些表参与 chapter_done 自动更新,新建项目后表格存在且 chapter_done 会按配置触发 table_ai_update,manual: 新建项目后打开 NumericTablesPage 看到默认表; 定稿章节后 TaskCenter 出现对应 table_ai_update,manual,DONE,TODO,DONE,backend/app/services/project_seed_service.py | backend/app/models/project_table.py | backend/alembic/versions/c9f4cca35a13_add_project_tables_auto_update_enabled.py | backend/app/api/routes/tables.py | backend/app/services/project_task_service.py | backend/tests/test_table_auto_update_task_scheduling.py | frontend/src/components/writing/TablesPanel.tsx,none,"priority:P1 | area:backend | refs:完整任务要求.txt:1 | change:project_tables.auto_update_enabled+per_table_toggle | verify:backend_compileall+unittest_table_auto_update_task_scheduling+frontend_test+frontend_build | risk:manual_taskcenter_smoke_pending"
MVP-037,[P1][rag] 文档化 embedding 与 rerank 配置与测试路径,补齐文档与 UI 引导说明 embedding 与 rerank 可分别配置并提供可执行测试步骤,用户可在设置页完成配置并在 RagPage 看到 rerank obs 生效,manual: 按文档配置后在 RagPage 运行 query 并看到 rerank obs,manual,DONE,TODO,DONE,README.md | docs | frontend/src/pages/SettingsPage.tsx | frontend/src/pages/RagPage.tsx,none,"priority:P1 | area:docs+frontend | refs:完整任务要求.txt:1 | dev_done:2026-02-03 | tests:npm_test+npm_build | review1_pending:manual"
MVP-038,[P1][graph][research] 图谱建模调研文档（小说人物关系最佳实践）,基于联网调研产出图谱建模文档涵盖 property graph 节点边属性事件证据与编辑 UX 建议并映射到当前实现,文档落库且明确哪些需要改动哪些保持兼容,manual: 输出 docs/graph/modeling.md 并人工评审,manual,DONE,TODO,DONE,docs,none,"priority:P1 | area:design | refs:web_research_done | dev_done:2026-02-03 | doc:docs/graph/modeling.md | sources:neo4j+w3c_nary+eventkg+litbank+booknlp | review1_pending:manual"
MVP-039,[P1][graph] 对齐图谱 prompt 与数据模型并补齐事件语境支持,基于 MVP-038 的结论对齐 graph_auto_update 的抽取策略与数据模型并在不破坏现有 API 的前提下补齐事件语境字段,graph_auto_update 能稳定生成可编辑的人物关系且支持证据回放,manual: 真实 LLM 触发 graph_auto_update 并在 GraphPage 编辑关系后回放证据,manual,DONE,TODO,DONE,backend/app/services/graph_auto_update_service.py | backend/app/models/structured_memory.py | frontend/src/pages/GraphPage.tsx,MVP-038,"priority:P1 | area:backend+frontend | deps:MVP-038 | dev_done:2026-02-03 | verify:backend_compileall+backend_unittest+frontend_test+frontend_build | change:relation_attributes.context_md | review1_pending:real_llm_smoke"
MVP-040,[P1][search] IA 决策：GlossaryPage 重构为全局搜索引擎或与 SearchPage 合并,确定术语映射与搜索的产品定位并规划路由与命名避免重复与冲突,导航与页面文案一致且用户可找到强力搜索入口,manual: 产出 docs/ux/search-ia-v2.md 并更新 UI_COPY 与 routes,manual,DONE,DONE,DONE,docs/ux | frontend/src/lib/routes.ts | frontend/src/lib/uiCopy.ts,none,"priority:P1 | area:product | refs:完整任务要求.txt:1 | dev_done:2026-02-03 | tests:npm_test+npm_build | decision:search_unified_glossary_redirect | doc:docs/ux/search-ia-v2.md"
MVP-041,[P1][search][backend] 扩展 search_index 覆盖更多来源类型,扩展搜索索引将大纲章节世界书角色卡剧情记忆数值表图谱实体等纳入统一检索,SearchPage 可检索到这些来源并提供跳转 locator 与 url_path 且不破坏现有 FTS,"cd backend; .\.venv\Scripts\python.exe -m unittest discover -s tests -p ""test_*.py"" -v",none,DONE,DONE,DONE,backend/app/services/search_index_service.py | backend/app/models/search_index.py,none,"priority:P1 | area:backend | scope:search_sources | dev_done:2026-02-03 | tests:backend_unittest | change:chapter_includes_plan+summary+content;worldbook_keywords;story_memory_full_context"
MVP-042,[P1][search][frontend] 搜索页面增强：模糊搜索与多来源结果呈现,提升 SearchPage 支持更强的模糊查询与多来源结果呈现并提供 VSCode 式跳转体验,输入关键字可定位章节片段与条目且 UI 不溢出且可复制 locator,"cd test; $env:E2E_BACKEND_URL=""http://127.0.0.1:32568""; $env:E2E_FRONTEND_URL=""http://127.0.0.1:32569""; npm test -- specs/ui/search-page.spec.ts",none,DONE,DONE,DONE,frontend/src/pages/SearchPage.tsx | frontend/src/pages/GlossaryPage.tsx,none,"priority:P1 | area:frontend | scope:search_ui | dev_done:2026-02-03 | tests:frontend_test+frontend_build+e2e_search_page | change:copy_locator+no_glossary_button+wrap_ids"
MVP-043,[P1][auto] chapter_done 自动更新默认策略与可配置 UI 收敛,复核并收敛 ProjectSettings 的 auto_update_* 默认值与设置页开关与说明确保普通用户无需手动更新即可享受高级功能,新项目默认自动更新开启且设置页可一键开关且有解释,cd test; $env:E2E_BACKEND_URL="http://127.0.0.1:32568"; $env:E2E_FRONTEND_URL="http://127.0.0.1:32569"; npm test -- specs/ui/writing-auto-updates-after-generate.spec.ts,none,DONE,DONE,DONE,backend/app/models/project_settings.py | frontend/src/pages/SettingsPage.tsx,none,"priority:P1 | area:backend+frontend | refs:完整任务要求.txt:1 | dev_done:2026-02-03 | tests:e2e_writing_auto_updates_after_generate"
MVP-044,[P2][frontend][lint] 修复 frontend lint 警告与 Prettier 格式化,修复当前 `npm run lint` 的 useEffect deps warning 与 SettingsPage.tsx 的 prettier check 失败,`cd frontend; npm run lint` 通过且不改变业务行为,cd frontend; npm run lint; npm test; npm run build,none,DONE,DONE,DONE,frontend/src/components/ui/Overlay.tsx | frontend/src/pages/SettingsPage.tsx,none,priority:P2 | area:frontend | scope:lint | dev_done:2026-02-03 | tests:frontend_lint+frontend_test+frontend_build
